node_id,sae_name,activity_threshold,subgraph_id,subgraph_size,feature_activations
9093,resjb,0.0,8625,1,0.0
9094,resjb,0.0,8626,1,0.0
9095,resjb,0.0,8627,1,35.0
9096,resjb,0.0,8628,1,36.0
9097,resjb,0.0,8629,1,119.0
9098,resjb,0.0,8630,1,14.0
9099,resjb,0.0,8631,1,46.0
9100,resjb,0.0,8632,1,14.0
9101,resjb,0.0,8633,1,15.0
9102,resjb,0.0,8634,1,27.0
9103,resjb,0.0,8635,1,0.0
9104,resjb,0.0,8636,1,35.0
9105,resjb,0.0,8637,1,38.0
9106,resjb,0.0,8638,1,103.0
9107,resjb,0.0,8639,1,0.0
9108,resjb,0.0,8640,1,46.0
9109,resjb,0.0,8641,1,32.0
9110,resjb,0.0,8642,1,28.0
9112,resjb,0.0,8643,1,93.0
9113,resjb,0.0,8644,1,37.0
9114,resjb,0.0,8645,1,0.0
9115,resjb,0.0,8646,1,36.0
9116,resjb,0.0,8647,1,0.0
9117,resjb,0.0,8648,1,16.0
9118,resjb,0.0,8649,1,25.0
9119,resjb,0.0,8650,1,0.0
9120,resjb,0.0,8651,1,23.0
9121,resjb,0.0,8652,1,0.0
9122,resjb,0.0,8653,1,32.0
9123,resjb,0.0,8654,1,65.0
9124,resjb,0.0,8655,1,18.0
9125,resjb,0.0,8656,1,30.0
9126,resjb,0.0,8657,1,0.0
9127,resjb,0.0,8658,1,55.0
9128,resjb,0.0,8659,1,0.0
9129,resjb,0.0,8660,1,32.0
9130,resjb,0.0,8661,1,85.0
9131,resjb,0.0,8662,1,0.0
9132,resjb,0.0,8663,1,83.0
9133,resjb,0.0,8664,1,29.0
9134,resjb,0.0,8665,1,30.0
9135,resjb,0.0,8666,1,27.0
9136,resjb,0.0,8667,1,0.0
9137,resjb,0.0,8668,1,34.0
9138,resjb,0.0,8669,1,20.0
9139,resjb,0.0,8670,1,0.0
9140,resjb,0.0,8671,1,0.0
9141,resjb,0.0,8672,1,0.0
9142,resjb,0.0,8673,1,75.0
9143,resjb,0.0,8674,1,18.0
9144,resjb,0.0,8675,1,0.0
9145,resjb,0.0,8676,1,1.0
9146,resjb,0.0,8677,1,57.0
9148,resjb,0.0,8678,1,0.0
9149,resjb,0.0,8679,1,29.0
9150,resjb,0.0,8680,1,16.0
9151,resjb,0.0,8681,1,0.0
9152,resjb,0.0,8682,1,18.0
9153,resjb,0.0,8683,1,8.0
9154,resjb,0.0,8684,1,41.0
9156,resjb,0.0,8685,1,11.0
9157,resjb,0.0,8686,1,0.0
9158,resjb,0.0,8687,1,14.0
9159,resjb,0.0,8688,1,61.0
9160,resjb,0.0,8689,1,16.0
9161,resjb,0.0,8690,1,12.0
9163,resjb,0.0,8691,1,16.0
9164,resjb,0.0,8692,1,90.0
9165,resjb,0.0,8693,1,34.0
9166,resjb,0.0,8694,1,126.0
9167,resjb,0.0,8695,1,31.0
9168,resjb,0.0,8696,1,70.0
9169,resjb,0.0,8697,1,64.0
9172,resjb,0.0,8698,1,28.0
9173,resjb,0.0,8699,1,0.0
9174,resjb,0.0,8700,1,20.0
9175,resjb,0.0,8701,1,0.0
9176,resjb,0.0,8702,2,45.0
16936,resjb,0.0,8702,2,56.0
9177,resjb,0.0,8703,1,15.0
9178,resjb,0.0,8704,1,61.0
9179,resjb,0.0,8705,1,31.0
9180,resjb,0.0,8706,1,83.0
9181,resjb,0.0,8707,1,24.0
9182,resjb,0.0,8708,1,46.0
9183,resjb,0.0,8709,1,39.0
9184,resjb,0.0,8710,1,38.0
9185,resjb,0.0,8711,1,36.0
9186,resjb,0.0,8712,1,0.0
9187,resjb,0.0,8713,1,72.0
9188,resjb,0.0,8714,7,26.0
13925,resjb,0.0,8714,7,26.0
24455,resjb,0.0,8714,7,29.0
12492,resjb,0.0,8714,7,30.0
19696,resjb,0.0,8714,7,18.0
10097,resjb,0.0,8714,7,39.0
12699,resjb,0.0,8714,7,26.0
9189,resjb,0.0,8715,1,0.0
9190,resjb,0.0,8716,1,29.0
9191,resjb,0.0,8717,1,51.0
9192,resjb,0.0,8718,1,16.0
9193,resjb,0.0,8719,1,81.0
9194,resjb,0.0,8720,1,0.0
9196,resjb,0.0,8721,1,0.0
9197,resjb,0.0,8722,1,33.0
9198,resjb,0.0,8723,1,0.0
9199,resjb,0.0,8724,1,40.0
9200,resjb,0.0,8725,1,0.0
9201,resjb,0.0,8726,1,0.0
9202,resjb,0.0,8727,1,0.0
9203,resjb,0.0,8728,1,7.0
9204,resjb,0.0,8729,1,39.0
9205,resjb,0.0,8730,1,18.0
9206,resjb,0.0,8731,1,14.0
9207,resjb,0.0,8732,1,60.0
9208,resjb,0.0,8733,1,28.0
9209,resjb,0.0,8734,1,21.0
9210,resjb,0.0,8735,1,0.0
9211,resjb,0.0,8736,1,0.0
9212,resjb,0.0,8737,1,37.0
9213,resjb,0.0,8738,1,78.0
9214,resjb,0.0,8739,1,50.0
9215,resjb,0.0,8740,1,15.0
9216,resjb,0.0,8741,1,27.0
9217,resjb,0.0,8742,1,54.0
9218,resjb,0.0,8743,1,68.0
9219,resjb,0.0,8744,1,27.0
9220,resjb,0.0,8745,1,34.0
9221,resjb,0.0,8746,1,21.0
9222,resjb,0.0,8747,1,20.0
9223,resjb,0.0,8748,1,0.0
9224,resjb,0.0,8749,1,54.0
9225,resjb,0.0,8750,1,22.0
12728,resjb,0.0,8751,3,2200.0
9226,resjb,0.0,8751,3,3213.0
12077,resjb,0.0,8751,3,2766.0
9227,resjb,0.0,8752,1,0.0
9228,resjb,0.0,8753,1,29.0
9229,resjb,0.0,8754,1,87.0
9230,resjb,0.0,8755,1,33.0
9231,resjb,0.0,8756,1,60.0
9232,resjb,0.0,8757,1,79.0
9233,resjb,0.0,8758,1,75.0
9234,resjb,0.0,8759,1,18.0
9235,resjb,0.0,8760,1,80.0
9236,resjb,0.0,8761,1,28.0
9238,resjb,0.0,8762,1,0.0
9239,resjb,0.0,8763,1,31.0
9240,resjb,0.0,8764,1,0.0
9241,resjb,0.0,8765,1,0.0
9242,resjb,0.0,8766,1,15.0
9243,resjb,0.0,8767,1,19.0
9244,resjb,0.0,8768,1,91.0
9245,resjb,0.0,8769,1,14.0
9246,resjb,0.0,8770,1,0.0
9247,resjb,0.0,8771,1,5.0
9248,resjb,0.0,8772,1,64.0
9249,resjb,0.0,8773,1,45.0
9251,resjb,0.0,8774,1,39.0
9253,resjb,0.0,8775,1,0.0
9254,resjb,0.0,8776,1,95.0
9255,resjb,0.0,8777,1,0.0
9256,resjb,0.0,8778,1,165.0
9257,resjb,0.0,8779,1,0.0
9258,resjb,0.0,8780,1,30.0
9259,resjb,0.0,8781,1,73.0
9260,resjb,0.0,8782,1,12.0
9261,resjb,0.0,8783,1,0.0
9262,resjb,0.0,8784,1,57.0
9263,resjb,0.0,8785,1,0.0
9264,resjb,0.0,8786,1,0.0
9265,resjb,0.0,8787,2,66.0
24002,resjb,0.0,8787,2,73.0
9266,resjb,0.0,8788,1,31.0
9267,resjb,0.0,8789,1,30.0
9268,resjb,0.0,8790,1,28.0
9269,resjb,0.0,8791,1,66.0
9270,resjb,0.0,8792,1,23.0
9271,resjb,0.0,8793,1,27.0
9272,resjb,0.0,8794,1,75.0
9273,resjb,0.0,8795,1,54.0
9274,resjb,0.0,8796,1,16.0
9275,resjb,0.0,8797,1,34.0
9276,resjb,0.0,8798,1,32.0
9278,resjb,0.0,8799,1,107.0
9279,resjb,0.0,8800,1,13.0
9280,resjb,0.0,8801,1,0.0
9281,resjb,0.0,8802,1,22.0
9282,resjb,0.0,8803,1,67.0
9284,resjb,0.0,8804,1,9057.0
9285,resjb,0.0,8805,1,20.0
9286,resjb,0.0,8806,1,21.0
9287,resjb,0.0,8807,1,114.0
9288,resjb,0.0,8808,1,25.0
9290,resjb,0.0,8809,1,23.0
9291,resjb,0.0,8810,1,36.0
9293,resjb,0.0,8811,1,98.0
9294,resjb,0.0,8812,1,0.0
9295,resjb,0.0,8813,1,0.0
9296,resjb,0.0,8814,1,92.0
9297,resjb,0.0,8815,1,153.0
9299,resjb,0.0,8816,1,55.0
9300,resjb,0.0,8817,1,108.0
9301,resjb,0.0,8818,1,0.0
9302,resjb,0.0,8819,1,0.0
9303,resjb,0.0,8820,1,32.0
9304,resjb,0.0,8821,1,56.0
9305,resjb,0.0,8822,1,44.0
9306,resjb,0.0,8823,1,11.0
9307,resjb,0.0,8824,1,0.0
9308,resjb,0.0,8825,1,36.0
9309,resjb,0.0,8826,1,48.0
9310,resjb,0.0,8827,1,11.0
9311,resjb,0.0,8828,1,39.0
9312,resjb,0.0,8829,1,16.0
9313,resjb,0.0,8830,1,43.0
9314,resjb,0.0,8831,3,472.0
19243,resjb,0.0,8831,3,508.0
17317,resjb,0.0,8831,3,542.0
9315,resjb,0.0,8832,1,180.0
9316,resjb,0.0,8833,1,33.0
9319,resjb,0.0,8834,1,6.0
9320,resjb,0.0,8835,1,0.0
9321,resjb,0.0,8836,1,0.0
9322,resjb,0.0,8837,1,50.0
9323,resjb,0.0,8838,1,41.0
9325,resjb,0.0,8839,1,55.0
9326,resjb,0.0,8840,1,111.0
9327,resjb,0.0,8841,1,23.0
9328,resjb,0.0,8842,1,22.0
9329,resjb,0.0,8843,1,0.0
9330,resjb,0.0,8844,1,11.0
9331,resjb,0.0,8845,1,0.0
9332,resjb,0.0,8846,1,48.0
9333,resjb,0.0,8847,1,29.0
9334,resjb,0.0,8848,1,32.0
9335,resjb,0.0,8849,1,16.0
9336,resjb,0.0,8850,1,0.0
9337,resjb,0.0,8851,1,0.0
9338,resjb,0.0,8852,1,76.0
9339,resjb,0.0,8853,1,14.0
9340,resjb,0.0,8854,1,51.0
9341,resjb,0.0,8855,1,71.0
9342,resjb,0.0,8856,1,53.0
9343,resjb,0.0,8857,1,19.0
9344,resjb,0.0,8858,1,2.0
9345,resjb,0.0,8859,1,32.0
9346,resjb,0.0,8860,1,0.0
9347,resjb,0.0,8861,1,54.0
9348,resjb,0.0,8862,1,84.0
9349,resjb,0.0,8863,1,31.0
9350,resjb,0.0,8864,1,0.0
9352,resjb,0.0,8865,1,38.0
9353,resjb,0.0,8866,1,18.0
9354,resjb,0.0,8867,1,34.0
9355,resjb,0.0,8868,1,291.0
9356,resjb,0.0,8869,1,33.0
9357,resjb,0.0,8870,1,52.0
9358,resjb,0.0,8871,1,15.0
9359,resjb,0.0,8872,1,15.0
9360,resjb,0.0,8873,1,38.0
9361,resjb,0.0,8874,1,0.0
9363,resjb,0.0,8875,1,20.0
9364,resjb,0.0,8876,1,72.0
9366,resjb,0.0,8877,1,0.0
9367,resjb,0.0,8878,1,0.0
9368,resjb,0.0,8879,1,0.0
9369,resjb,0.0,8880,1,18.0
9370,resjb,0.0,8881,1,38.0
9372,resjb,0.0,8882,1,38.0
9374,resjb,0.0,8883,1,32.0
9375,resjb,0.0,8884,1,0.0
9376,resjb,0.0,8885,1,6.0
9377,resjb,0.0,8886,1,14.0
9378,resjb,0.0,8887,1,67.0
9379,resjb,0.0,8888,1,40.0
9380,resjb,0.0,8889,1,19.0
9381,resjb,0.0,8890,1,24.0
9382,resjb,0.0,8891,1,52.0
9383,resjb,0.0,8892,1,10.0
9384,resjb,0.0,8893,1,36.0
9385,resjb,0.0,8894,1,87.0
9386,resjb,0.0,8895,1,67.0
9387,resjb,0.0,8896,1,86.0
9388,resjb,0.0,8897,1,38.0
9389,resjb,0.0,8898,1,0.0
9390,resjb,0.0,8899,1,23.0
9391,resjb,0.0,8900,1,22.0
9392,resjb,0.0,8901,1,37.0
9393,resjb,0.0,8902,1,34.0
9394,resjb,0.0,8903,1,129.0
9395,resjb,0.0,8904,1,26.0
9396,resjb,0.0,8905,1,36.0
9397,resjb,0.0,8906,1,9.0
9398,resjb,0.0,8907,1,29.0
9400,resjb,0.0,8908,1,0.0
9402,resjb,0.0,8909,1,30.0
9403,resjb,0.0,8910,1,0.0
9404,resjb,0.0,8911,1,22.0
9405,resjb,0.0,8912,1,46.0
9406,resjb,0.0,8913,1,57.0
9407,resjb,0.0,8914,1,100.0
9408,resjb,0.0,8915,1,57.0
9409,resjb,0.0,8916,1,40.0
9410,resjb,0.0,8917,1,0.0
9411,resjb,0.0,8918,1,27.0
9412,resjb,0.0,8919,1,38.0
9413,resjb,0.0,8920,1,105.0
9414,resjb,0.0,8921,1,0.0
9415,resjb,0.0,8922,1,75.0
9416,resjb,0.0,8923,1,6.0
9417,resjb,0.0,8924,1,0.0
9418,resjb,0.0,8925,1,45.0
9419,resjb,0.0,8926,1,36.0
9420,resjb,0.0,8927,1,33.0
9421,resjb,0.0,8928,1,75.0
9422,resjb,0.0,8929,1,9.0
9425,resjb,0.0,8930,1,63.0
9426,resjb,0.0,8931,1,12.0
9428,resjb,0.0,8932,1,0.0
9429,resjb,0.0,8933,1,24.0
9430,resjb,0.0,8934,1,0.0
9431,resjb,0.0,8935,1,21.0
9432,resjb,0.0,8936,1,23.0
9433,resjb,0.0,8937,1,18.0
9434,resjb,0.0,8938,1,9.0
9435,resjb,0.0,8939,1,21.0
9436,resjb,0.0,8940,1,0.0
9437,resjb,0.0,8941,1,141.0
9438,resjb,0.0,8942,1,16.0
9439,resjb,0.0,8943,1,5295.0
9441,resjb,0.0,8944,1,23.0
9442,resjb,0.0,8945,1,85.0
9443,resjb,0.0,8946,1,0.0
9444,resjb,0.0,8947,1,45.0
9445,resjb,0.0,8948,1,25.0
9446,resjb,0.0,8949,1,15.0
9447,resjb,0.0,8950,1,104.0
9448,resjb,0.0,8951,1,127.0
9449,resjb,0.0,8952,1,20.0
9450,resjb,0.0,8953,1,48.0
9452,resjb,0.0,8954,1,0.0
9453,resjb,0.0,8955,1,20.0
9454,resjb,0.0,8956,1,19.0
9455,resjb,0.0,8957,1,0.0
9456,resjb,0.0,8958,1,22.0
9457,resjb,0.0,8959,1,23.0
9458,resjb,0.0,8960,1,0.0
9459,resjb,0.0,8961,1,36.0
9460,resjb,0.0,8962,1,18.0
9461,resjb,0.0,8963,1,129.0
9462,resjb,0.0,8964,1,0.0
9463,resjb,0.0,8965,1,163.0
9464,resjb,0.0,8966,1,0.0
9465,resjb,0.0,8967,1,9.0
9466,resjb,0.0,8968,1,56.0
9467,resjb,0.0,8969,1,12.0
9468,resjb,0.0,8970,1,35.0
9469,resjb,0.0,8971,1,31.0
9470,resjb,0.0,8972,1,33.0
9471,resjb,0.0,8973,1,28.0
9472,resjb,0.0,8974,1,0.0
9473,resjb,0.0,8975,1,58.0
9474,resjb,0.0,8976,1,23.0
9475,resjb,0.0,8977,1,52.0
9476,resjb,0.0,8978,1,0.0
9477,resjb,0.0,8979,1,24.0
9478,resjb,0.0,8980,1,80.0
9479,resjb,0.0,8981,1,52.0
9480,resjb,0.0,8982,1,62.0
9481,resjb,0.0,8983,1,83.0
9482,resjb,0.0,8984,1,33.0
9483,resjb,0.0,8985,1,40.0
9485,resjb,0.0,8986,1,31.0
9486,resjb,0.0,8987,1,0.0
9487,resjb,0.0,8988,1,8.0
9488,resjb,0.0,8989,1,72.0
9489,resjb,0.0,8990,1,13.0
9490,resjb,0.0,8991,1,15.0
9491,resjb,0.0,8992,1,0.0
9492,resjb,0.0,8993,1,0.0
9493,resjb,0.0,8994,1,14.0
9494,resjb,0.0,8995,1,40.0
9495,resjb,0.0,8996,1,28.0
9496,resjb,0.0,8997,1,32.0
9497,resjb,0.0,8998,1,0.0
9498,resjb,0.0,8999,1,125.0
9499,resjb,0.0,9000,1,37.0
9500,resjb,0.0,9001,2,12.0
14396,resjb,0.0,9001,2,13.0
9501,resjb,0.0,9002,1,18.0
9502,resjb,0.0,9003,1,140.0
9503,resjb,0.0,9004,1,0.0
9504,resjb,0.0,9005,1,31.0
9506,resjb,0.0,9006,1,14.0
9507,resjb,0.0,9007,1,91.0
9508,resjb,0.0,9008,1,71.0
9509,resjb,0.0,9009,1,42.0
9510,resjb,0.0,9010,1,17.0
9511,resjb,0.0,9011,1,0.0
9512,resjb,0.0,9012,1,37.0
9513,resjb,0.0,9013,1,51.0
9514,resjb,0.0,9014,1,2.0
9515,resjb,0.0,9015,1,0.0
9516,resjb,0.0,9016,1,60.0
9517,resjb,0.0,9017,1,0.0
9518,resjb,0.0,9018,1,0.0
9519,resjb,0.0,9019,1,20.0
9520,resjb,0.0,9020,1,22.0
9521,resjb,0.0,9021,1,15.0
9522,resjb,0.0,9022,1,34.0
9523,resjb,0.0,9023,1,22.0
9524,resjb,0.0,9024,1,18.0
9525,resjb,0.0,9025,1,0.0
9526,resjb,0.0,9026,1,22.0
9527,resjb,0.0,9027,1,8.0
9528,resjb,0.0,9028,1,70.0
9529,resjb,0.0,9029,1,0.0
9530,resjb,0.0,9030,1,41.0
9531,resjb,0.0,9031,1,23.0
9532,resjb,0.0,9032,1,0.0
9533,resjb,0.0,9033,1,30.0
9534,resjb,0.0,9034,1,27.0
9535,resjb,0.0,9035,1,10.0
9536,resjb,0.0,9036,1,0.0
9537,resjb,0.0,9037,1,14.0
9539,resjb,0.0,9038,1,0.0
9540,resjb,0.0,9039,1,91.0
9541,resjb,0.0,9040,1,27.0
9542,resjb,0.0,9041,1,37.0
9544,resjb,0.0,9042,1,26.0
9545,resjb,0.0,9043,1,0.0
9546,resjb,0.0,9044,1,16.0
9547,resjb,0.0,9045,1,53.0
9548,resjb,0.0,9046,1,32.0
9549,resjb,0.0,9047,1,65.0
9550,resjb,0.0,9048,1,0.0
9551,resjb,0.0,9049,1,22.0
9552,resjb,0.0,9050,1,218.0
9553,resjb,0.0,9051,1,15.0
9554,resjb,0.0,9052,1,21.0
12184,resjb,0.0,9053,2,343.0
9555,resjb,0.0,9053,2,331.0
9556,resjb,0.0,9054,1,53.0
9557,resjb,0.0,9055,1,28.0
9559,resjb,0.0,9056,1,53.0
9560,resjb,0.0,9057,1,29.0
9561,resjb,0.0,9058,1,17.0
9562,resjb,0.0,9059,1,12.0
9563,resjb,0.0,9060,1,0.0
9564,resjb,0.0,9061,1,75.0
9565,resjb,0.0,9062,1,0.0
9566,resjb,0.0,9063,1,67.0
9568,resjb,0.0,9064,1,0.0
9569,resjb,0.0,9065,1,0.0
9570,resjb,0.0,9066,1,64.0
9571,resjb,0.0,9067,1,33.0
9572,resjb,0.0,9068,1,30.0
9574,resjb,0.0,9069,1,49.0
9575,resjb,0.0,9070,1,20.0
9576,resjb,0.0,9071,1,21.0
9577,resjb,0.0,9072,1,33.0
9578,resjb,0.0,9073,1,30.0
22241,resjb,0.0,9074,2,41.0
9579,resjb,0.0,9074,2,37.0
9580,resjb,0.0,9075,1,0.0
9581,resjb,0.0,9076,1,65.0
9582,resjb,0.0,9077,1,136.0
9583,resjb,0.0,9078,1,24.0
9584,resjb,0.0,9079,1,19.0
9585,resjb,0.0,9080,1,36.0
9586,resjb,0.0,9081,1,28.0
9587,resjb,0.0,9082,1,26.0
9588,resjb,0.0,9083,1,33.0
9589,resjb,0.0,9084,1,2.0
9590,resjb,0.0,9085,1,45.0
9591,resjb,0.0,9086,1,0.0
9592,resjb,0.0,9087,1,0.0
9593,resjb,0.0,9088,1,4.0
9594,resjb,0.0,9089,1,0.0
9595,resjb,0.0,9090,1,23.0
9598,resjb,0.0,9091,1,27.0
9599,resjb,0.0,9092,1,54.0
9600,resjb,0.0,9093,1,0.0
9601,resjb,0.0,9094,1,0.0
9602,resjb,0.0,9095,1,105.0
9603,resjb,0.0,9096,1,0.0
9604,resjb,0.0,9097,1,0.0
9605,resjb,0.0,9098,1,26.0
22533,resjb,0.0,9099,2,12.0
9606,resjb,0.0,9099,2,8.0
9607,resjb,0.0,9100,1,25.0
9608,resjb,0.0,9101,1,17.0
9609,resjb,0.0,9102,1,43.0
9610,resjb,0.0,9103,1,41.0
9611,resjb,0.0,9104,1,0.0
9612,resjb,0.0,9105,1,29.0
9613,resjb,0.0,9106,1,46.0
9614,resjb,0.0,9107,1,45.0
9615,resjb,0.0,9108,1,39.0
9616,resjb,0.0,9109,1,0.0
9617,resjb,0.0,9110,1,0.0
9618,resjb,0.0,9111,1,66.0
9619,resjb,0.0,9112,1,0.0
9621,resjb,0.0,9113,1,16.0
9622,resjb,0.0,9114,1,41.0
9623,resjb,0.0,9115,1,0.0
9624,resjb,0.0,9116,1,34.0
9625,resjb,0.0,9117,1,33.0
9626,resjb,0.0,9118,1,19.0
9627,resjb,0.0,9119,1,0.0
9628,resjb,0.0,9120,1,57.0
9629,resjb,0.0,9121,1,147.0
9630,resjb,0.0,9122,1,39.0
9631,resjb,0.0,9123,1,85.0
9632,resjb,0.0,9124,1,41.0
9633,resjb,0.0,9125,1,46.0
9635,resjb,0.0,9126,1,12.0
9636,resjb,0.0,9127,1,27.0
9637,resjb,0.0,9128,1,44.0
9639,resjb,0.0,9129,1,0.0
9640,resjb,0.0,9130,1,54.0
9642,resjb,0.0,9131,1,0.0
9643,resjb,0.0,9132,1,79.0
9644,resjb,0.0,9133,1,101.0
9645,resjb,0.0,9134,1,120.0
9646,resjb,0.0,9135,1,46.0
9647,resjb,0.0,9136,1,20.0
9649,resjb,0.0,9137,1,0.0
9650,resjb,0.0,9138,1,0.0
9651,resjb,0.0,9139,1,0.0
9652,resjb,0.0,9140,1,52.0
9653,resjb,0.0,9141,1,22.0
9654,resjb,0.0,9142,1,28.0
9655,resjb,0.0,9143,1,8.0
9656,resjb,0.0,9144,1,35.0
9657,resjb,0.0,9145,1,16.0
9658,resjb,0.0,9146,1,32.0
9659,resjb,0.0,9147,1,119.0
9660,resjb,0.0,9148,1,66.0
9661,resjb,0.0,9149,1,0.0
9664,resjb,0.0,9150,1,54.0
9665,resjb,0.0,9151,1,24.0
9666,resjb,0.0,9152,1,0.0
9667,resjb,0.0,9153,1,0.0
9668,resjb,0.0,9154,1,15.0
9669,resjb,0.0,9155,1,107.0
9670,resjb,0.0,9156,1,72.0
9671,resjb,0.0,9157,1,93.0
9672,resjb,0.0,9158,1,49.0
9673,resjb,0.0,9159,1,0.0
9674,resjb,0.0,9160,1,0.0
9675,resjb,0.0,9161,1,0.0
9676,resjb,0.0,9162,1,47.0
9677,resjb,0.0,9163,1,109.0
9678,resjb,0.0,9164,1,75.0
9679,resjb,0.0,9165,1,0.0
9680,resjb,0.0,9166,1,34.0
9681,resjb,0.0,9167,1,11.0
9682,resjb,0.0,9168,1,0.0
9683,resjb,0.0,9169,1,35.0
9684,resjb,0.0,9170,1,120.0
9685,resjb,0.0,9171,1,75.0
9687,resjb,0.0,9172,1,36.0
9688,resjb,0.0,9173,1,30.0
9689,resjb,0.0,9174,1,33.0
9690,resjb,0.0,9175,1,77.0
9691,resjb,0.0,9176,1,51.0
9692,resjb,0.0,9177,1,0.0
9693,resjb,0.0,9178,1,0.0
9694,resjb,0.0,9179,1,25.0
9695,resjb,0.0,9180,1,52.0
9696,resjb,0.0,9181,1,46.0
9697,resjb,0.0,9182,1,12.0
9698,resjb,0.0,9183,1,36.0
9700,resjb,0.0,9184,1,34.0
9702,resjb,0.0,9185,1,61.0
9703,resjb,0.0,9186,1,42.0
9705,resjb,0.0,9187,1,32.0
9706,resjb,0.0,9188,1,127.0
9707,resjb,0.0,9189,1,9.0
9708,resjb,0.0,9190,1,43.0
9709,resjb,0.0,9191,1,0.0
9710,resjb,0.0,9192,1,8.0
9711,resjb,0.0,9193,1,37.0
9712,resjb,0.0,9194,1,49.0
9713,resjb,0.0,9195,1,20.0
9714,resjb,0.0,9196,1,42.0
9715,resjb,0.0,9197,1,4.0
9716,resjb,0.0,9198,1,85.0
9717,resjb,0.0,9199,1,30.0
9718,resjb,0.0,9200,1,14.0
9719,resjb,0.0,9201,1,7.0
9720,resjb,0.0,9202,1,30.0
9721,resjb,0.0,9203,1,162.0
9722,resjb,0.0,9204,1,49.0
9723,resjb,0.0,9205,1,0.0
9724,resjb,0.0,9206,1,28.0
9725,resjb,0.0,9207,1,69.0
9726,resjb,0.0,9208,1,94.0
9727,resjb,0.0,9209,1,20.0
9728,resjb,0.0,9210,1,42.0
9729,resjb,0.0,9211,1,26.0
9730,resjb,0.0,9212,1,31.0
9731,resjb,0.0,9213,1,36.0
9732,resjb,0.0,9214,1,28.0
9733,resjb,0.0,9215,1,46.0
9734,resjb,0.0,9216,1,32.0
9735,resjb,0.0,9217,1,46.0
9736,resjb,0.0,9218,1,0.0
9737,resjb,0.0,9219,1,61.0
9738,resjb,0.0,9220,1,53.0
9739,resjb,0.0,9221,1,0.0
9740,resjb,0.0,9222,1,63.0
9741,resjb,0.0,9223,1,100.0
9742,resjb,0.0,9224,1,16.0
9743,resjb,0.0,9225,1,19.0
9744,resjb,0.0,9226,1,56.0
9745,resjb,0.0,9227,1,14.0
9746,resjb,0.0,9228,1,0.0
9747,resjb,0.0,9229,1,0.0
9748,resjb,0.0,9230,1,61.0
9750,resjb,0.0,9231,1,0.0
9751,resjb,0.0,9232,1,49.0
9752,resjb,0.0,9233,1,31.0
9753,resjb,0.0,9234,1,133.0
9754,resjb,0.0,9235,1,37.0
9755,resjb,0.0,9236,1,18.0
9756,resjb,0.0,9237,1,0.0
9757,resjb,0.0,9238,1,22.0
9758,resjb,0.0,9239,1,0.0
9759,resjb,0.0,9240,1,9.0
9760,resjb,0.0,9241,1,0.0
9761,resjb,0.0,9242,1,8.0
9762,resjb,0.0,9243,1,77.0
9763,resjb,0.0,9244,1,0.0
9764,resjb,0.0,9245,1,29.0
9765,resjb,0.0,9246,1,15.0
9766,resjb,0.0,9247,1,0.0
9767,resjb,0.0,9248,1,0.0
9768,resjb,0.0,9249,1,0.0
9769,resjb,0.0,9250,1,94.0
9770,resjb,0.0,9251,1,32.0
9771,resjb,0.0,9252,1,44.0
9773,resjb,0.0,9253,1,17.0
9774,resjb,0.0,9254,1,66.0
9775,resjb,0.0,9255,1,44.0
9777,resjb,0.0,9256,1,119.0
9778,resjb,0.0,9257,1,28.0
9779,resjb,0.0,9258,1,16.0
9780,resjb,0.0,9259,1,0.0
9781,resjb,0.0,9260,1,33.0
9783,resjb,0.0,9261,1,189.0
9784,resjb,0.0,9262,1,58.0
9785,resjb,0.0,9263,1,51.0
9786,resjb,0.0,9264,1,12.0
9787,resjb,0.0,9265,1,26.0
9788,resjb,0.0,9266,1,53.0
9789,resjb,0.0,9267,1,27.0
9790,resjb,0.0,9268,1,43.0
9791,resjb,0.0,9269,1,3.0
9792,resjb,0.0,9270,1,27.0
9793,resjb,0.0,9271,1,23.0
9795,resjb,0.0,9272,1,14.0
9796,resjb,0.0,9273,1,117.0
9797,resjb,0.0,9274,1,31.0
9799,resjb,0.0,9275,1,22.0
9800,resjb,0.0,9276,1,37.0
9801,resjb,0.0,9277,1,0.0
9802,resjb,0.0,9278,1,24.0
9803,resjb,0.0,9279,1,42.0
9804,resjb,0.0,9280,1,0.0
9805,resjb,0.0,9281,1,0.0
9806,resjb,0.0,9282,1,36.0
9807,resjb,0.0,9283,1,0.0
9808,resjb,0.0,9284,1,35.0
9809,resjb,0.0,9285,1,79.0
9810,resjb,0.0,9286,1,27.0
9811,resjb,0.0,9287,1,14.0
9812,resjb,0.0,9288,1,49.0
9813,resjb,0.0,9289,1,0.0
9814,resjb,0.0,9290,1,15.0
9815,resjb,0.0,9291,1,0.0
9816,resjb,0.0,9292,1,0.0
9817,resjb,0.0,9293,1,54.0
9818,resjb,0.0,9294,1,98.0
9819,resjb,0.0,9295,1,50.0
9820,resjb,0.0,9296,1,40.0
9821,resjb,0.0,9297,1,116.0
9822,resjb,0.0,9298,1,0.0
9823,resjb,0.0,9299,1,17.0
9824,resjb,0.0,9300,1,145.0
9825,resjb,0.0,9301,1,29.0
9826,resjb,0.0,9302,1,40.0
9827,resjb,0.0,9303,1,0.0
9828,resjb,0.0,9304,1,0.0
9829,resjb,0.0,9305,1,21.0
