node_id,sae_name,activity_threshold,subgraph_id,subgraph_size,feature_activations
483,matryoshka,0.0,434,1,2408.0
484,matryoshka,0.0,435,1,0.0
486,matryoshka,0.0,436,1,0.0
487,matryoshka,0.0,437,1,0.0
488,matryoshka,0.0,438,1,0.0
490,matryoshka,0.0,439,1,0.0
491,matryoshka,0.0,440,1,0.0
492,matryoshka,0.0,441,1,0.0
493,matryoshka,0.0,442,1,0.0
494,matryoshka,0.0,443,1,0.0
495,matryoshka,0.0,444,1,1995.0
496,matryoshka,0.0,445,1,0.0
497,matryoshka,0.0,446,1,0.0
499,matryoshka,0.0,447,1,0.0
500,matryoshka,0.0,448,1,0.0
501,matryoshka,0.0,449,1,0.0
503,matryoshka,0.0,450,1,0.0
504,matryoshka,0.0,451,1,0.0
505,matryoshka,0.0,452,1,0.0
507,matryoshka,0.0,453,1,0.0
509,matryoshka,0.0,454,1,5416.0
756,matryoshka,0.0,455,2,2311.0
510,matryoshka,0.0,455,2,3613.0
511,matryoshka,0.0,456,1,0.0
513,matryoshka,0.0,457,1,0.0
514,matryoshka,0.0,458,1,0.0
515,matryoshka,0.0,459,1,0.0
516,matryoshka,0.0,460,1,0.0
517,matryoshka,0.0,461,1,0.0
518,matryoshka,0.0,462,1,0.0
519,matryoshka,0.0,463,1,0.0
523,matryoshka,0.0,464,1,0.0
524,matryoshka,0.0,465,1,0.0
525,matryoshka,0.0,466,1,0.0
526,matryoshka,0.0,467,1,0.0
527,matryoshka,0.0,468,1,0.0
529,matryoshka,0.0,469,1,0.0
530,matryoshka,0.0,470,1,0.0
531,matryoshka,0.0,471,1,0.0
532,matryoshka,0.0,472,1,0.0
533,matryoshka,0.0,473,1,0.0
534,matryoshka,0.0,474,1,1262.0
535,matryoshka,0.0,475,1,0.0
536,matryoshka,0.0,476,1,3401.0
537,matryoshka,0.0,477,1,2328.0
538,matryoshka,0.0,478,1,0.0
539,matryoshka,0.0,479,1,1529.0
540,matryoshka,0.0,480,1,0.0
541,matryoshka,0.0,481,1,0.0
542,matryoshka,0.0,482,1,0.0
543,matryoshka,0.0,483,1,0.0
544,matryoshka,0.0,484,1,0.0
545,matryoshka,0.0,485,1,0.0
546,matryoshka,0.0,486,1,0.0
547,matryoshka,0.0,487,1,0.0
548,matryoshka,0.0,488,1,0.0
550,matryoshka,0.0,489,1,0.0
552,matryoshka,0.0,490,1,0.0
553,matryoshka,0.0,491,1,0.0
554,matryoshka,0.0,492,1,0.0
557,matryoshka,0.0,493,1,5288.0
558,matryoshka,0.0,494,1,0.0
560,matryoshka,0.0,495,1,0.0
561,matryoshka,0.0,496,1,0.0
562,matryoshka,0.0,497,1,0.0
563,matryoshka,0.0,498,1,0.0
564,matryoshka,0.0,499,1,0.0
566,matryoshka,0.0,500,1,0.0
567,matryoshka,0.0,501,1,0.0
568,matryoshka,0.0,502,1,0.0
569,matryoshka,0.0,503,1,0.0
570,matryoshka,0.0,504,1,0.0
571,matryoshka,0.0,505,1,0.0
572,matryoshka,0.0,506,1,0.0
573,matryoshka,0.0,507,1,0.0
574,matryoshka,0.0,508,1,0.0
575,matryoshka,0.0,509,1,1748.0
577,matryoshka,0.0,510,1,1890.0
578,matryoshka,0.0,511,1,0.0
579,matryoshka,0.0,512,1,0.0
581,matryoshka,0.0,513,1,0.0
583,matryoshka,0.0,514,1,0.0
584,matryoshka,0.0,515,1,1709.0
585,matryoshka,0.0,516,1,0.0
586,matryoshka,0.0,517,1,0.0
588,matryoshka,0.0,518,1,0.0
589,matryoshka,0.0,519,1,0.0
591,matryoshka,0.0,520,1,0.0
592,matryoshka,0.0,521,1,0.0
593,matryoshka,0.0,522,1,0.0
594,matryoshka,0.0,523,1,0.0
595,matryoshka,0.0,524,1,0.0
596,matryoshka,0.0,525,1,0.0
597,matryoshka,0.0,526,1,0.0
598,matryoshka,0.0,527,1,0.0
599,matryoshka,0.0,528,1,0.0
600,matryoshka,0.0,529,1,0.0
601,matryoshka,0.0,530,1,0.0
602,matryoshka,0.0,531,1,0.0
603,matryoshka,0.0,532,1,0.0
604,matryoshka,0.0,533,1,0.0
606,matryoshka,0.0,534,1,0.0
607,matryoshka,0.0,535,1,0.0
609,matryoshka,0.0,536,1,0.0
610,matryoshka,0.0,537,1,0.0
612,matryoshka,0.0,538,1,0.0
613,matryoshka,0.0,539,1,0.0
614,matryoshka,0.0,540,1,0.0
615,matryoshka,0.0,541,1,0.0
616,matryoshka,0.0,542,1,0.0
617,matryoshka,0.0,543,1,0.0
618,matryoshka,0.0,544,1,0.0
620,matryoshka,0.0,545,1,0.0
621,matryoshka,0.0,546,1,0.0
622,matryoshka,0.0,547,1,0.0
623,matryoshka,0.0,548,1,0.0
624,matryoshka,0.0,549,1,0.0
625,matryoshka,0.0,550,1,0.0
627,matryoshka,0.0,551,1,2752.0
628,matryoshka,0.0,552,1,0.0
629,matryoshka,0.0,553,1,0.0
630,matryoshka,0.0,554,1,0.0
632,matryoshka,0.0,555,1,0.0
633,matryoshka,0.0,556,1,0.0
634,matryoshka,0.0,557,1,0.0
636,matryoshka,0.0,558,1,0.0
638,matryoshka,0.0,559,1,0.0
639,matryoshka,0.0,560,1,0.0
640,matryoshka,0.0,561,1,0.0
641,matryoshka,0.0,562,1,0.0
642,matryoshka,0.0,563,1,0.0
643,matryoshka,0.0,564,1,0.0
644,matryoshka,0.0,565,1,0.0
645,matryoshka,0.0,566,1,0.0
646,matryoshka,0.0,567,1,0.0
648,matryoshka,0.0,568,1,0.0
649,matryoshka,0.0,569,1,0.0
651,matryoshka,0.0,570,1,0.0
652,matryoshka,0.0,571,1,0.0
653,matryoshka,0.0,572,1,0.0
654,matryoshka,0.0,573,1,0.0
655,matryoshka,0.0,574,1,0.0
656,matryoshka,0.0,575,1,0.0
658,matryoshka,0.0,576,1,0.0
659,matryoshka,0.0,577,1,0.0
661,matryoshka,0.0,578,1,0.0
663,matryoshka,0.0,579,1,0.0
664,matryoshka,0.0,580,1,0.0
665,matryoshka,0.0,581,1,0.0
666,matryoshka,0.0,582,1,0.0
667,matryoshka,0.0,583,1,0.0
668,matryoshka,0.0,584,1,0.0
669,matryoshka,0.0,585,1,0.0
670,matryoshka,0.0,586,1,0.0
671,matryoshka,0.0,587,1,0.0
672,matryoshka,0.0,588,1,0.0
673,matryoshka,0.0,589,1,0.0
675,matryoshka,0.0,590,1,0.0
677,matryoshka,0.0,591,1,0.0
678,matryoshka,0.0,592,1,2619.0
679,matryoshka,0.0,593,1,0.0
680,matryoshka,0.0,594,1,0.0
681,matryoshka,0.0,595,1,3.0
683,matryoshka,0.0,596,1,0.0
685,matryoshka,0.0,597,1,0.0
686,matryoshka,0.0,598,1,0.0
687,matryoshka,0.0,599,1,0.0
688,matryoshka,0.0,600,1,0.0
690,matryoshka,0.0,601,1,1867.0
691,matryoshka,0.0,602,3,1464.0
4500,matryoshka,0.0,602,3,726.0
10213,matryoshka,0.0,602,3,351.0
692,matryoshka,0.0,603,1,1802.0
694,matryoshka,0.0,604,1,2875.0
695,matryoshka,0.0,605,1,0.0
696,matryoshka,0.0,606,1,0.0
697,matryoshka,0.0,607,1,0.0
698,matryoshka,0.0,608,1,0.0
700,matryoshka,0.0,609,1,0.0
701,matryoshka,0.0,610,1,0.0
702,matryoshka,0.0,611,1,0.0
703,matryoshka,0.0,612,1,3718.0
705,matryoshka,0.0,613,1,0.0
707,matryoshka,0.0,614,1,0.0
708,matryoshka,0.0,615,1,7014.0
710,matryoshka,0.0,616,1,0.0
711,matryoshka,0.0,617,1,0.0
712,matryoshka,0.0,618,1,2380.0
713,matryoshka,0.0,619,1,0.0
714,matryoshka,0.0,620,1,0.0
715,matryoshka,0.0,621,1,0.0
717,matryoshka,0.0,622,1,0.0
718,matryoshka,0.0,623,1,0.0
719,matryoshka,0.0,624,1,0.0
720,matryoshka,0.0,625,1,0.0
721,matryoshka,0.0,626,1,0.0
722,matryoshka,0.0,627,1,0.0
723,matryoshka,0.0,628,1,0.0
724,matryoshka,0.0,629,1,0.0
725,matryoshka,0.0,630,1,0.0
726,matryoshka,0.0,631,1,0.0
727,matryoshka,0.0,632,1,0.0
728,matryoshka,0.0,633,1,0.0
729,matryoshka,0.0,634,1,0.0
730,matryoshka,0.0,635,1,0.0
731,matryoshka,0.0,636,1,6845.0
732,matryoshka,0.0,637,1,0.0
733,matryoshka,0.0,638,1,0.0
734,matryoshka,0.0,639,1,0.0
735,matryoshka,0.0,640,1,2072.0
736,matryoshka,0.0,641,1,0.0
737,matryoshka,0.0,642,1,0.0
738,matryoshka,0.0,643,1,0.0
739,matryoshka,0.0,644,1,0.0
740,matryoshka,0.0,645,1,0.0
741,matryoshka,0.0,646,1,0.0
742,matryoshka,0.0,647,1,0.0
743,matryoshka,0.0,648,1,5364.0
744,matryoshka,0.0,649,1,0.0
745,matryoshka,0.0,650,1,0.0
746,matryoshka,0.0,651,3,1542.0
6565,matryoshka,0.0,651,3,465.0
7343,matryoshka,0.0,651,3,351.0
747,matryoshka,0.0,652,1,0.0
748,matryoshka,0.0,653,1,0.0
749,matryoshka,0.0,654,1,0.0
750,matryoshka,0.0,655,1,0.0
751,matryoshka,0.0,656,1,0.0
754,matryoshka,0.0,657,1,0.0
755,matryoshka,0.0,658,1,0.0
757,matryoshka,0.0,659,1,0.0
758,matryoshka,0.0,660,1,0.0
759,matryoshka,0.0,661,1,0.0
760,matryoshka,0.0,662,1,0.0
761,matryoshka,0.0,663,1,0.0
762,matryoshka,0.0,664,1,0.0
763,matryoshka,0.0,665,1,0.0
765,matryoshka,0.0,666,1,0.0
766,matryoshka,0.0,667,1,0.0
767,matryoshka,0.0,668,1,0.0
768,matryoshka,0.0,669,1,0.0
769,matryoshka,0.0,670,1,599.0
770,matryoshka,0.0,671,1,0.0
771,matryoshka,0.0,672,1,1360.0
772,matryoshka,0.0,673,1,0.0
773,matryoshka,0.0,674,1,0.0
774,matryoshka,0.0,675,1,0.0
775,matryoshka,0.0,676,1,0.0
776,matryoshka,0.0,677,1,0.0
777,matryoshka,0.0,678,1,0.0
778,matryoshka,0.0,679,1,0.0
779,matryoshka,0.0,680,1,0.0
780,matryoshka,0.0,681,1,0.0
781,matryoshka,0.0,682,1,2941.0
782,matryoshka,0.0,683,1,0.0
784,matryoshka,0.0,684,1,0.0
785,matryoshka,0.0,685,1,2640.0
786,matryoshka,0.0,686,1,0.0
787,matryoshka,0.0,687,1,904.0
788,matryoshka,0.0,688,1,0.0
789,matryoshka,0.0,689,1,0.0
790,matryoshka,0.0,690,1,0.0
791,matryoshka,0.0,691,1,0.0
792,matryoshka,0.0,692,1,0.0
793,matryoshka,0.0,693,1,0.0
794,matryoshka,0.0,694,1,0.0
795,matryoshka,0.0,695,1,0.0
796,matryoshka,0.0,696,1,0.0
797,matryoshka,0.0,697,1,0.0
798,matryoshka,0.0,698,1,0.0
